,index,team_id,fixture_id,starting_datetime,fixture_order
34000,34000,10744,5962737,2018-03-18 13:30,235.5
1020513,33291,27951,5962745,2018-03-18 13:30,115.5
30822,30822,133045,5962749,2018-03-18 13:30,41.5
1018908,31686,27962,5962738,2018-03-18 13:30,76.5
1617659,630437,27960,6383238,2018-03-18 13:30,113.5
1016917,29695,10720,5962741,2018-03-18 13:30,244.5
716322,716322,24257,6383233,2018-03-18 13:30,217.5
630437,630437,27962,6383238,2018-03-18 13:30,76.5
1741566,754344,10744,6383239,2018-03-18 13:30,235.5
1783613,796391,7411,6383234,2018-03-18 13:30,215.5
754343,754343,27951,6383232,2018-03-18 13:30,115.5
754344,754344,10870,6383239,2018-03-18 13:30,70.5
796391,796391,27957,6383234,2018-03-18 13:30,150.5
1676579,689357,133043,6383236,2018-03-18 13:30,41.5
721445,721445,10917,6383237,2018-03-18 13:30,238.5
1708667,721445,133045,6383237,2018-03-18 13:30,41.5
1703544,716322,10844,6383233,2018-03-18 13:30,181.5
689357,689357,10720,6383236,2018-03-18 13:30,244.5
708221,708221,17243,10302549,2018-03-18 14:00,291.5
1745809,758587,20820,5688391,2018-03-18 14:00,178.5
1018828,31606,21151,2624447,2018-03-18 14:00,191.5
30900,30900,17243,10304691,2018-03-18 14:00,291.5
1018829,31607,21269,2624445,2018-03-18 14:00,126.5
630440,630440,21514,5688393,2018-03-18 14:00,41.5
1021461,34239,127508,2624457,2018-03-18 14:00,34.5
1018827,31605,20820,2624449,2018-03-18 14:00,178.5
34501,34501,127507,2624443,2018-03-18 14:00,32.5
1018826,31604,21147,2624451,2018-03-18 14:00,40.5
692331,692331,20809,5688398,2018-03-18 14:00,182.5
1021723,34501,21317,2624443,2018-03-18 14:00,193.5
648665,648665,27827,5688395,2018-03-18 14:00,65.5
33042,33042,21516,2624453,2018-03-18 14:00,99.5
34132,34132,12290,10306205,2018-03-18 14:00,300.5
758590,758590,127507,5688396,2018-03-18 14:00,32.5
1018122,30900,150362,10304691,2018-03-18 14:00,1.5
758589,758589,21152,5688394,2018-03-18 14:00,225.5
1745810,758588,127505,5688392,2018-03-18 14:00,34.5
796033,796033,3798,10302687,2018-03-18 14:00,247.5
34239,34239,21152,2624457,2018-03-18 14:00,225.5
758587,758587,21151,5688391,2018-03-18 14:00,191.5
1020264,33042,127506,2624453,2018-03-18 14:00,36.5
683050,683050,21070,5688399,2018-03-18 14:00,66.5
1745812,758590,21147,5688396,2018-03-18 14:00,40.5
1745811,758589,21269,5688394,2018-03-18 14:00,126.5
758588,758588,20802,5688392,2018-03-18 14:00,228.5
1617662,630440,21317,5688393,2018-03-18 14:00,193.5
1601877,614655,12290,10299040,2018-03-18 14:00,300.5
31606,31606,20802,2624447,2018-03-18 14:00,228.5
1021354,34132,3798,10306205,2018-03-18 14:00,247.5
31604,31604,27827,2624451,2018-03-18 14:00,65.5
1679553,692331,21516,5688398,2018-03-18 14:00,99.5
1670272,683050,127506,5688399,2018-03-18 14:00,36.5
31605,31605,21514,2624449,2018-03-18 14:00,41.5
31607,31607,21070,2624445,2018-03-18 14:00,66.5
1018824,31602,127505,2624456,2018-03-18 14:00,34.5
31602,31602,20809,2624456,2018-03-18 14:00,182.5
1695443,708221,150362,10302549,2018-03-18 14:00,1.5
1635887,648665,127508,5688395,2018-03-18 14:00,34.5
32921,32921,27814,9903004,2018-03-18 14:30,28.5
34860,34860,16290,9902999,2018-03-18 14:30,135.5
784752,784752,16290,10306280,2018-03-18 14:30,135.5
985594,985594,27814,10306281,2018-03-18 14:30,28.5
619994,619994,8319,5513474,2018-03-18 15:00,388.5
701821,701821,8319,2990042,2018-03-18 15:00,388.5
734364,734364,13289,5464730,2018-03-18 16:30,294.5
49975,49975,28192,5464017,2018-03-18 16:30,200.5
1037197,49975,13289,5464017,2018-03-18 16:30,294.5
1721586,734364,28192,5464730,2018-03-18 16:30,200.5
1018087,30865,4182,10301780,2018-03-18 22:00,326.5
630460,630460,10400,9058709,2018-03-18 22:00,235.5
1700117,712895,4182,9277623,2018-03-18 22:00,326.5
804168,804168,10400,10200986,2018-03-18 22:00,235.5
33296,33296,17367,9923798,2018-03-19 11:30,127.5
1020518,33296,17361,9923798,2018-03-19 11:30,216.5
1020372,33150,17358,9923797,2018-03-19 11:30,262.5
33150,33150,17363,9923797,2018-03-19 11:30,104.5
752385,752385,17363,10301985,2018-03-19 11:30,104.5
1037300,50078,17361,10301986,2018-03-19 11:30,216.5
50078,50078,17367,10301986,2018-03-19 11:30,127.5
1739607,752385,17358,10301985,2018-03-19 11:30,262.5
1778907,791685,291,10304690,2018-03-19 15:30,281.5
31711,31711,1120,1867579,2018-03-19 15:30,319.5
791685,791685,1120,10304690,2018-03-19 15:30,319.5
1018933,31711,291,1867579,2018-03-19 15:30,281.5
1579038,591816,27817,10306961,2018-03-21 12:30,32.5
1021068,33846,27817,9903014,2018-03-21 12:30,32.5
33844,33844,27810,9903013,2018-03-21 14:30,31.5
685530,685530,27810,10306962,2018-03-21 14:30,31.5
624447,624447,16292,10306963,2018-03-21 14:30,88.5
33845,33845,16292,9903007,2018-03-21 14:30,88.5
32432,32432,18559,10302227,2018-03-21 15:00,124.5
795491,795491,18559,10299716,2018-03-21 15:00,124.5
1019654,32432,18594,10302227,2018-03-21 15:00,104.5
1782713,795491,18594,10299716,2018-03-21 15:00,104.5
681225,681225,8730,8453082,2018-03-21 23:00,168.5
1668447,681225,8730,8453082,2018-03-21 23:00,168.5
1617848,630626,15024,10140203,2018-03-22 10:00,256.5
1022742,35520,15024,10302679,2018-03-22 10:00,256.5
1674923,687701,5919,10306417,2018-03-22 10:00,274.5
1021064,33842,5919,10140206,2018-03-22 10:00,274.5
687701,687701,7987,10306417,2018-03-22 10:00,85.5
33842,33842,7987,10140206,2018-03-22 10:00,85.5
18758,18758,8263,10302678,2018-03-22 10:00,112.5
630625,630625,8263,10140202,2018-03-22 10:00,112.5
1022745,35523,30193,10302674,2018-03-23 0:00,55.5
1735515,748293,14730,10241490,2018-03-23 0:00,144.5
19625,19625,30278,10302676,2018-03-23 0:00,72.5
1700750,713528,30193,10241489,2018-03-23 0:00,55.5
1006847,19625,14730,10302676,2018-03-23 0:00,144.5
748293,748293,30278,10241490,2018-03-23 0:00,72.5
713528,713528,12220,10241489,2018-03-23 0:00,626.5
1645623,658401,8131,10241488,2018-03-23 0:00,197.5
33057,33057,3621,10302675,2018-03-23 0:00,675.5
35523,35523,12220,10302674,2018-03-23 0:00,626.5
658401,658401,3621,10241488,2018-03-23 0:00,675.5
1020279,33057,8131,10302675,2018-03-23 0:00,197.5
1677129,689907,18731,9979116,2018-03-23 12:20,99.5
32062,32062,18731,10304683,2018-03-23 12:20,99.5
689907,689907,18597,9979116,2018-03-23 12:20,120.5
1019284,32062,18597,10304683,2018-03-23 12:20,120.5
1018371,31149,18689,10304682,2018-03-23 16:00,77.5
1698858,711636,18689,9477842,2018-03-23 16:00,77.5
711636,711636,18570,9477842,2018-03-23 16:00,84.5
31149,31149,18570,10304682,2018-03-23 16:00,84.5
1017918,30696,18562,10304685,2018-03-23 19:00,112.5
606177,606177,18562,9544750,2018-03-23 19:00,112.5
1593399,606177,18624,9544750,2018-03-23 19:00,85.5
30696,30696,18624,10304685,2018-03-23 19:00,85.5
1019454,32232,18658,10304686,2018-03-23 19:45,105.5
1617952,630730,18546,9041101,2018-03-23 19:45,104.5
1719852,732630,11833,9611272,2018-03-23 19:45,263.5
33837,33837,18701,10304684,2018-03-23 19:45,109.5
32232,32232,18644,10304686,2018-03-23 19:45,268.5
630730,630730,18701,9041101,2018-03-23 19:45,109.5
630736,630736,18644,9454958,2018-03-23 19:45,268.5
1617958,630736,18658,9454958,2018-03-23 19:45,105.5
1617960,630738,10607,9611257,2018-03-23 19:45,177.5
630738,630738,11833,9611257,2018-03-23 19:45,263.5
732630,732630,10607,9611272,2018-03-23 19:45,177.5
1021059,33837,18546,10304684,2018-03-23 19:45,104.5
32897,32897,18775,10304688,2018-03-24 0:30,103.5
1020119,32897,18588,10304688,2018-03-24 0:30,94.5
1617968,630746,18588,9041100,2018-03-24 0:30,94.5
630746,630746,18775,9041100,2018-03-24 0:30,103.5
632034,632034,7158,10200987,2018-03-24 1:00,268.5
1619256,632034,12035,10200987,2018-03-24 1:00,256.5
1617969,630747,12035,9058710,2018-03-24 1:00,256.5
630747,630747,7158,9058710,2018-03-24 1:00,268.5
656433,656433,15185,10200988,2018-03-24 2:00,306.5
1022278,35056,18635,10304687,2018-03-24 2:00,92.5
630749,630749,18576,9384058,2018-03-24 2:00,173.5
35056,35056,18576,10304687,2018-03-24 2:00,173.5
1643655,656433,9831,10200988,2018-03-24 2:00,76.5
1676649,689427,9831,9058711,2018-03-24 2:00,76.5
1617971,630749,18635,9384058,2018-03-24 2:00,92.5
689427,689427,15185,9058711,2018-03-24 2:00,306.5
1667888,680666,18234,10306514,2018-03-24 8:30,29.5
1019760,32538,18234,10306628,2018-03-24 8:30,29.5
784829,784829,134499,10307552,2018-03-24 12:00,17.5
32070,32070,134499,10302418,2018-03-24 12:00,17.5
1005537,18315,443,10306309,2018-03-24 14:00,335.5
630860,630860,3887,1850663,2018-03-24 14:00,298.5
736999,736999,18739,10307148,2018-03-24 14:00,95.5
705176,705176,3285,9756602,2018-03-24 14:00,316.5
1017607,30385,3887,9305190,2018-03-24 14:00,298.5
31121,31121,18739,10306403,2018-03-24 14:00,95.5
1724221,736999,18772,10307148,2018-03-24 14:00,78.5
1018343,31121,18772,10306403,2018-03-24 14:00,78.5
18315,18315,3285,10306309,2018-03-24 14:00,316.5
1692398,705176,443,9756602,2018-03-24 14:00,335.5
1022338,35116,9576,4948675,2018-03-24 17:00,282.5
631160,631160,9576,5993594,2018-03-24 17:00,282.5
631161,631161,9348,5993595,2018-03-24 17:00,337.5
32670,32670,9348,4948673,2018-03-24 17:00,337.5
1618381,631159,3811,5993592,2018-03-24 17:00,274.5
1019892,32670,3811,4948673,2018-03-24 17:00,274.5
33822,33822,18657,10306228,2018-03-24 18:00,62.5
1613466,626244,18638,9435053,2018-03-24 18:00,89.5
626244,626244,18657,9435053,2018-03-24 18:00,62.5
1021044,33822,18638,10306228,2018-03-24 18:00,89.5
703805,703805,427,10307470,2018-03-24 22:00,328.5
1691027,703805,609,10307470,2018-03-24 22:00,341.5
30611,30611,609,10307563,2018-03-24 22:00,341.5
1017833,30611,427,10307563,2018-03-24 22:00,328.5
33817,33817,17286,10306411,2018-03-25 11:00,165.5
32328,32328,150362,10306409,2018-03-25 11:00,3.5
1618563,631341,17242,10302556,2018-03-25 11:00,2.5
1021039,33817,17244,10306411,2018-03-25 11:00,261.5
1618564,631342,17244,10302558,2018-03-25 11:00,261.5
631341,631341,150362,10302556,2018-03-25 11:00,3.5
631342,631342,17286,10302558,2018-03-25 11:00,165.5
1019550,32328,17242,10306409,2018-03-25 11:00,2.5
1633408,646186,17605,10306513,2018-03-25 11:30,26.5
50158,50158,3157,10306629,2018-03-25 11:30,27.5
808099,808099,3157,10306523,2018-03-25 11:30,27.5
646186,646186,18240,10306513,2018-03-25 11:30,82.5
1795321,808099,18210,10306523,2018-03-25 11:30,153.5
1037380,50158,18210,10306629,2018-03-25 11:30,153.5
631348,631348,18240,10306630,2018-03-25 11:30,82.5
1618570,631348,17605,10306630,2018-03-25 11:30,26.5
1021308,34086,27567,10300844,2018-03-25 13:00,39.5
1002392,15170,17250,10302561,2018-03-25 13:00,290.5
31893,31893,150363,10306413,2018-03-25 13:00,3.5
1019544,32322,19254,10300843,2018-03-25 13:00,79.5
1022092,34870,17249,10306407,2018-03-25 13:00,196.5
809360,809360,17248,10302554,2018-03-25 13:00,292.5
791300,791300,17247,10302560,2018-03-25 13:00,91.5
1020298,33076,17243,10306412,2018-03-25 13:00,293.5
1019115,31893,17252,10306413,2018-03-25 13:00,225.5
1796582,809360,17249,10302554,2018-03-25 13:00,196.5
33076,33076,17247,10306412,2018-03-25 13:00,91.5
631381,631381,7163,4653293,2018-03-25 13:00,141.5
31382,31382,17240,10306408,2018-03-25 13:00,256.5
32322,32322,7163,10300843,2018-03-25 13:00,141.5
30823,30823,1777,10304689,2018-03-25 13:00,304.5
779028,779028,2949,9756608,2018-03-25 13:00,282.5
1583452,596230,19254,10307360,2018-03-25 13:00,79.5
34870,34870,17248,10306407,2018-03-25 13:00,292.5
1778522,791300,17243,10302560,2018-03-25 13:00,293.5
1022339,35117,17254,10306410,2018-03-25 13:00,194.5
1616031,628809,8730,8453092,2018-03-25 13:00,170.5
1583453,596231,27567,10307361,2018-03-25 13:00,39.5
1018045,30823,2949,10304689,2018-03-25 13:00,282.5
1679938,692716,17254,10302555,2018-03-25 13:00,194.5
1766250,779028,1777,9756608,2018-03-25 13:00,304.5
724614,724614,150363,10302557,2018-03-25 13:00,3.5
15170,15170,17240,10302561,2018-03-25 13:00,256.5
628809,628809,8730,8453092,2018-03-25 13:00,170.5
1018604,31382,17250,10306408,2018-03-25 13:00,290.5
1711836,724614,17252,10302557,2018-03-25 13:00,225.5
692716,692716,17300,10302555,2018-03-25 13:00,75.5
35117,35117,17300,10306410,2018-03-25 13:00,75.5
1749377,762155,8319,5513514,2018-03-25 14:00,390.5
1583459,596237,8319,2990029,2018-03-25 14:00,390.5
1631476,644254,16331,10307767,2018-03-25 14:30,34.5
1021303,34081,16331,9903021,2018-03-25 14:30,34.5
30066,30066,18810,10306972,2018-03-25 20:00,32.5
1017288,30066,18811,10306972,2018-03-25 20:00,48.5
743785,743785,18811,10301863,2018-03-25 20:00,48.5
1731007,743785,18810,10301863,2018-03-25 20:00,32.5
1748349,761127,131800,9277627,2018-03-25 22:00,37.5
1020560,33338,131800,10306306,2018-03-25 22:00,37.5
1595935,608713,18825,10306988,2018-03-27 0:00,83.5
34796,34796,18910,10299660,2018-03-27 0:00,59.5
1022018,34796,18825,10299660,2018-03-27 0:00,83.5
608713,608713,18910,10306988,2018-03-27 0:00,59.5
30773,30773,18835,10306544,2018-03-27 15:00,95.5
1017995,30773,18787,10306544,2018-03-27 15:00,27.5
1762673,775451,18787,10301745,2018-03-27 15:00,27.5
775451,775451,18835,10301745,2018-03-27 15:00,95.5
31024,31024,18623,10306548,2018-03-27 16:00,84.5
1018246,31024,18689,10306548,2018-03-27 16:00,79.5
1788779,801557,18689,9454961,2018-03-27 16:00,79.5
801557,801557,18623,9454961,2018-03-27 16:00,84.5
23806,23806,18625,10306546,2018-03-27 18:00,81.5
1600590,613368,18625,10299714,2018-03-27 18:00,81.5
1011028,23806,18558,10306546,2018-03-27 18:00,88.5
613368,613368,18558,10299714,2018-03-27 18:00,88.5
34564,34564,18730,10306549,2018-03-27 19:00,107.5
608782,608782,18720,9312498,2018-03-27 19:00,110.5
1596004,608782,18730,9312498,2018-03-27 19:00,107.5
1021786,34564,18720,10306549,2018-03-27 19:00,110.5
608824,608824,18635,9041111,2018-03-28 0:00,94.5
1596046,608824,18775,9041111,2018-03-28 0:00,105.5
1022248,35026,18635,10306550,2018-03-28 0:00,94.5
35026,35026,18775,10306550,2018-03-28 0:00,105.5
608806,608806,17062,6867267,2018-03-28 12:30,75.5
34419,34419,17062,10300031,2018-03-28 12:30,75.5
1596028,608806,17069,6867267,2018-03-28 12:30,103.5
1021641,34419,17069,10300031,2018-03-28 12:30,103.5
50241,50241,8773,9756687,2018-03-28 17:00,263.5
34128,34128,8773,10306984,2018-03-28 17:00,263.5
1037463,50241,1862,9756687,2018-03-28 17:00,196.5
1021350,34128,1862,10306984,2018-03-28 17:00,196.5
1019159,31937,15167,9101804,2018-03-28 21:00,207.5
608928,608928,15221,10306986,2018-03-28 21:00,234.5
1022012,34790,12600,9101801,2018-03-28 21:00,363.5
640662,640662,15233,10306987,2018-03-28 21:00,195.5
1596150,608928,12600,10306986,2018-03-28 21:00,363.5
34790,34790,15221,9101801,2018-03-28 21:00,234.5
1627884,640662,15167,10306987,2018-03-28 21:00,207.5
31937,31937,15233,9101804,2018-03-28 21:00,195.5
608938,608938,11001,9058716,2018-03-29 1:00,248.5
791924,791924,10400,9058715,2018-03-29 1:00,239.5
1596160,608938,9831,9058716,2018-03-29 1:00,78.5
50245,50245,15357,9058719,2018-03-29 1:00,81.5
655482,655482,11001,10299618,2018-03-29 1:00,248.5
1779146,791924,15185,9058715,2018-03-29 1:00,308.5
1037467,50245,7158,9058719,2018-03-29 1:00,270.5
810343,810343,10400,10299617,2018-03-29 1:00,239.5
1642704,655482,9831,10299618,2018-03-29 1:00,78.5
694662,694662,15357,10299700,2018-03-29 1:00,81.5
1681884,694662,7158,10299700,2018-03-29 1:00,270.5
1797565,810343,15185,10299617,2018-03-29 1:00,308.5
1596191,608969,19323,10302423,2018-03-29 12:00,72.5
1016823,29601,19319,10315801,2018-03-29 12:00,74.5
608968,608968,19323,10302421,2018-03-29 12:00,72.5
1596192,608970,19319,10308101,2018-03-29 12:00,74.5
1018235,31013,15187,10306982,2018-03-29 20:00,365.5
1592517,605295,15187,10304517,2018-03-29 20:00,365.5
50263,50263,12035,9058718,2018-03-30 1:00,258.5
1702244,715022,13180,10299619,2018-03-30 1:00,246.5
690603,690603,12035,10299701,2018-03-30 1:00,258.5
1037484,50262,13180,9058717,2018-03-30 1:00,246.5
609045,609045,14039,10306635,2018-03-30 8:30,132.5
1596267,609045,18240,10306635,2018-03-30 8:30,84.5
1596268,609046,18240,10308221,2018-03-30 8:30,84.5
609046,609046,14039,10308221,2018-03-30 8:30,132.5
683841,683841,19106,2099962,2018-03-30 10:00,85.5
35505,35505,19106,10307522,2018-03-30 10:00,85.5
1022727,35505,19099,10307522,2018-03-30 10:00,86.5
1671063,683841,19099,2099962,2018-03-30 10:00,86.5
1956391,969169,19107,10307538,2018-03-30 11:00,55.5
1596275,609053,19107,2099967,2018-03-30 11:00,55.5
609053,609053,19101,2099967,2018-03-30 11:00,56.5
969169,969169,19101,10307538,2018-03-30 11:00,56.5
609068,609068,12588,10308209,2018-03-30 12:00,250.5
1022006,34784,16737,9052968,2018-03-30 12:00,250.5
1596290,609068,16737,10308209,2018-03-30 12:00,250.5
34784,34784,12588,9052968,2018-03-30 12:00,250.5
29599,29599,17249,10307527,2018-03-30 13:00,198.5
1024296,37074,150028,10307794,2018-03-30 13:00,4.5
34780,34780,17250,10307532,2018-03-30 13:00,292.5
34781,34781,17252,10307530,2018-03-30 13:00,227.5
34782,34782,17254,10307526,2018-03-30 13:00,196.5
1018695,31473,150363,10307529,2018-03-30 13:00,5.5
1020978,33756,19251,10307792,2018-03-30 13:00,70.5
34783,34783,17280,10307525,2018-03-30 13:00,198.5
31473,31473,17244,10307529,2018-03-30 13:00,263.5
609077,609077,19254,10300850,2018-03-30 13:00,81.5
609078,609078,17244,10302563,2018-03-30 13:00,263.5
609079,609079,17247,10302565,2018-03-30 13:00,93.5
1706309,719087,150028,10300848,2018-03-30 13:00,4.5
609080,609080,17280,10302567,2018-03-30 13:00,198.5
609081,609081,17250,10302568,2018-03-30 13:00,292.5
33756,33756,19254,10307792,2018-03-30 13:00,81.5
609085,609085,17243,10302572,2018-03-30 13:00,295.5
609082,609082,17252,10302569,2018-03-30 13:00,227.5
37074,37074,27567,10307794,2018-03-30 13:00,41.5
1022002,34780,17248,10307532,2018-03-30 13:00,294.5
1022003,34781,17240,10307530,2018-03-30 13:00,258.5
31838,31838,17243,10307531,2018-03-30 13:00,295.5
1022004,34782,17253,10307526,2018-03-30 13:00,319.5
1016821,29599,150362,10307527,2018-03-30 13:00,5.5
31196,31196,17247,10307528,2018-03-30 13:00,93.5
1018418,31196,16146,10307528,2018-03-30 13:00,274.5
719087,719087,27567,10300848,2018-03-30 13:00,41.5
1022005,34783,17286,10307525,2018-03-30 13:00,167.5
609084,609084,17254,10302571,2018-03-30 13:00,196.5
1596299,609077,19251,10300850,2018-03-30 13:00,70.5
1596300,609078,150363,10302563,2018-03-30 13:00,5.5
1596307,609085,17242,10302572,2018-03-30 13:00,4.5
1596301,609079,16146,10302565,2018-03-30 13:00,274.5
1596302,609080,17286,10302567,2018-03-30 13:00,167.5
609083,609083,17249,10302570,2018-03-30 13:00,198.5
1019060,31838,17242,10307531,2018-03-30 13:00,4.5
1596306,609084,17253,10302571,2018-03-30 13:00,319.5
1596303,609081,17248,10302568,2018-03-30 13:00,294.5
1596304,609082,17240,10302569,2018-03-30 13:00,258.5
1596305,609083,150362,10302570,2018-03-30 13:00,5.5
1768008,780786,5631,10306632,2018-03-31 8:30,30.5
780786,780786,18222,10306632,2018-03-31 8:30,94.5
1768009,780787,5631,10308220,2018-03-31 8:30,30.5
780787,780787,18222,10308220,2018-03-31 8:30,94.5
1768036,780814,19100,2099968,2018-03-31 11:00,86.5
30714,30714,19093,10307540,2018-03-31 11:00,85.5
780814,780814,19093,2099968,2018-03-31 11:00,85.5
1768047,780825,16739,10308214,2018-03-31 11:00,248.5
1017675,30453,16739,9052975,2018-03-31 11:00,248.5
1017936,30714,19100,10307540,2018-03-31 11:00,86.5
644055,644055,6733,10307535,2018-03-31 11:30,149.5
31005,31005,6733,10306636,2018-03-31 11:30,149.5
1017478,30256,16740,10306983,2018-03-31 12:00,225.5
1740105,752883,16740,9052972,2018-03-31 12:00,225.5
1768209,780987,3887,1850685,2018-03-31 14:00,300.5
36846,36846,3887,9351924,2018-03-31 14:00,300.5
1626038,638816,16315,10316616,2018-03-31 14:30,86.5
809246,809246,27811,10316617,2018-03-31 14:30,30.5
1018024,30802,16315,9903031,2018-03-31 14:30,86.5
37337,37337,27811,9903027,2018-03-31 14:30,30.5
1022427,35205,27813,9903029,2018-03-31 15:00,32.5
1775455,788233,27813,10316618,2018-03-31 15:00,32.5
781419,781419,9348,5993575,2018-03-31 16:00,340.5
1768639,781417,9348,5993573,2018-03-31 16:00,340.5
1005565,18343,7987,10140209,2018-04-01 10:00,87.5
1021642,34420,5873,10307814,2018-04-01 10:00,188.5
1581114,593892,7987,10307817,2018-04-01 10:00,87.5
1017600,30378,18514,10307815,2018-04-01 10:00,252.5
738462,738462,15024,10140210,2018-04-01 10:00,258.5
593892,593892,15046,10307817,2018-04-01 10:00,244.5
1725684,738462,5873,10140210,2018-04-01 10:00,188.5
1768768,781546,18514,10140212,2018-04-01 10:00,252.5
18343,18343,15046,10140209,2018-04-01 10:00,244.5
34420,34420,15024,10307814,2018-04-01 10:00,258.5
29951,29951,13369,10307816,2018-04-01 11:00,57.5
781557,781557,13369,10140211,2018-04-01 11:00,57.5
1019569,32347,9650,9833786,2018-04-01 13:00,303.5
1768823,781601,9650,10316660,2018-04-01 13:00,303.5
1769062,781840,1966,4757109,2018-04-02 14:00,435.5
781840,781840,1498,4757109,2018-04-02 14:00,435.5
694378,694378,1966,4756878,2018-04-02 14:00,435.5
1681600,694378,1498,4756878,2018-04-02 14:00,435.5
1787469,800247,154406,10317095,2018-04-02 18:00,1.5
1632454,645232,154406,10317031,2018-04-02 18:00,1.5
800247,800247,132634,10317095,2018-04-02 18:00,6.5
645232,645232,132634,10317031,2018-04-02 18:00,6.5
1020029,32807,19342,10302429,2018-04-03 12:00,49.5
32807,32807,19323,10302429,2018-04-03 12:00,74.5
1037623,50401,19342,10302437,2018-04-03 12:00,49.5
50401,50401,19323,10302437,2018-04-03 12:00,74.5
31299,31299,15167,9101807,2018-04-04 2:00,209.5
791846,791846,15167,10316710,2018-04-04 2:00,209.5
1779068,791846,13481,10316710,2018-04-04 2:00,352.5
1018521,31299,13481,9101807,2018-04-04 2:00,352.5
1973253,986031,16289,9903041,2018-04-04 12:30,144.5
1799842,812620,16289,10317185,2018-04-04 12:30,144.5
665615,665615,16514,10317187,2018-04-04 14:30,40.5
30686,30686,27812,9903036,2018-04-04 14:30,33.5
737923,737923,27812,10317186,2018-04-04 14:30,33.5
29701,29701,16514,9903037,2018-04-04 14:30,40.5
1020382,33160,11246,10315815,2018-04-05 10:00,298.5
1772460,785238,11246,10140193,2018-04-05 10:00,298.5
20025,20025,6334,10302226,2018-04-05 12:00,95.5
1770496,783274,2847,10140208,2018-04-05 12:00,235.5
783274,783274,6334,10140208,2018-04-05 12:00,95.5
1007247,20025,2847,10302226,2018-04-05 12:00,235.5
30367,30367,6483,10307545,2018-04-05 13:00,265.5
1770499,783277,6174,9947715,2018-04-05 13:00,255.5
1017589,30367,6174,10307545,2018-04-05 13:00,255.5
783277,783277,6483,9947715,2018-04-05 13:00,265.5
1772842,785620,19106,2099971,2018-04-06 5:00,87.5
1021751,34529,19106,10316651,2018-04-06 5:00,87.5
785620,785620,108686,2099971,2018-04-06 5:00,27.5
34529,34529,108686,10316651,2018-04-06 5:00,27.5
1017425,30203,3970,10307541,2018-04-06 13:00,293.5
708882,708882,7344,9947716,2018-04-06 13:00,231.5
30203,30203,7344,10307541,2018-04-06 13:00,231.5
1696104,708882,3970,9947716,2018-04-06 13:00,293.5
1569779,582557,15185,9058724,2018-04-07 1:00,310.5
582561,582561,12035,10301909,2018-04-07 1:00,260.5
1569782,582560,13180,10301824,2018-04-07 1:00,248.5
1569783,582561,15185,10301909,2018-04-07 1:00,310.5
582556,582556,7158,9058721,2018-04-07 1:00,272.5
582560,582560,15357,10301824,2018-04-07 1:00,83.5
582559,582559,7158,10301823,2018-04-07 1:00,272.5
582557,582557,12035,9058724,2018-04-07 1:00,260.5
1569777,582555,13180,9058720,2018-04-07 1:00,248.5
582555,582555,15357,9058720,2018-04-07 1:00,83.5
19628,19628,132526,10306331,2018-04-07 7:00,8.5
1569798,582576,132526,10306328,2018-04-07 7:00,8.5
582588,582588,108687,2099973,2018-04-07 8:00,25.5
29819,29819,108687,10316652,2018-04-07 8:00,25.5
1017041,29819,19104,10316652,2018-04-07 8:00,88.5
1569810,582588,19104,2099973,2018-04-07 8:00,88.5
582600,582600,19100,2099976,2018-04-07 9:00,88.5
1569822,582600,19108,2099976,2018-04-07 9:00,87.5
1018349,31127,19108,10316653,2018-04-07 9:00,87.5
31127,31127,19100,10316653,2018-04-07 9:00,88.5
1613955,626733,19092,2099969,2018-04-07 11:00,86.5
33806,33806,11725,10316647,2018-04-07 11:00,85.5
626733,626733,11725,2099969,2018-04-07 11:00,85.5
1777232,790010,159301,10305515,2018-04-07 11:00,1.5
1021028,33806,19092,10316647,2018-04-07 11:00,86.5
1024305,37083,159301,10316654,2018-04-07 11:00,1.5
31350,31350,17244,10316687,2018-04-07 13:00,266.5
604077,604077,6635,9947720,2018-04-07 13:00,333.5
604078,604078,17244,10302585,2018-04-07 13:00,266.5
35259,35259,17246,10316683,2018-04-07 13:00,231.5
35755,35755,17280,10316684,2018-04-07 13:00,201.5
29897,29897,17243,10316690,2018-04-07 13:00,298.5
1018572,31350,17248,10316687,2018-04-07 13:00,297.5
604111,604111,17246,10302591,2018-04-07 13:00,231.5
35057,35057,6635,10307542,2018-04-07 13:00,333.5
1022977,35755,17240,10316684,2018-04-07 13:00,261.5
1591300,604078,17248,10302585,2018-04-07 13:00,297.5
1591299,604077,6300,9947720,2018-04-07 13:00,92.5
1569949,582727,17240,10302584,2018-04-07 13:00,261.5
1569951,582729,17249,10302587,2018-04-07 13:00,201.5
1022481,35259,17286,10316683,2018-04-07 13:00,170.5
1022279,35057,6300,10307542,2018-04-07 13:00,92.5
1017119,29897,17249,10316690,2018-04-07 13:00,201.5
1591333,604111,17286,10302591,2018-04-07 13:00,170.5
582727,582727,17280,10302584,2018-04-07 13:00,201.5
582729,582729,17243,10302587,2018-04-07 13:00,298.5
1728809,741587,6355,9947719,2018-04-07 15:00,295.5
31049,31049,11074,10307544,2018-04-07 15:00,255.5
1018271,31049,6355,10307544,2018-04-07 15:00,295.5
741587,741587,11074,9947719,2018-04-07 15:00,255.5
1570212,582990,10400,10301825,2018-04-07 23:00,241.5
1570211,582989,10400,9058722,2018-04-07 23:00,241.5
